gene,mse
ffar1,8.22974521412901
ffar2,8.290815160877187
ffar3,8.264190388880813
ffar4,8.27759818422385
fga,8.266873933539962
fgb,8.26397938186103
fgd1,8.23809575944314
fgd2,8.26633454159459
fgd3,8.275446165667567
fgd4,8.256765828560154
fgd5,8.264509651672984
fgd6,8.258940538632185
fgf1,8.262707884139362
fgf10,8.273664920209661
fgf11,8.265110160354027
fgf12,8.260736470988984
fgf13,8.287288556958428
fgf14,8.261348317505567
fgf16,8.248721677742315
fgf17,8.233418046391643
fgf18,8.237525285924548
fgf19,8.262599077491705
fgf2,8.257526672955368
fgf20,8.253048655565221
fgf21,8.262567530701956
fgf22,8.257275650242127
fgf23,8.254400598110333
fgf3,8.261338115275409
fgf4,8.262168661622491
fgf5,8.262034975265147
fgf6,8.274668935127
fgf7,8.263199198949483
fgf8,8.260665069324272
fgf9,8.244357183761801
fgfbp1,8.278133586624378
fgfbp2,8.26080040575451
fgfbp3,8.261828982969305
fgfr1,8.257483000096078
fgfr1op2,8.254812090676564
fgfr2,8.279331351968267
fgfr3,8.263836798738435
fgfr4,8.20867755813871
fgfrl1,8.272035953058735
fgg,8.259366366857249
fggy,8.247743860559117
fgl1,8.344594839596228
fgl2,8.281083913622545
fgr,8.264067864141253
fh,8.26417686788546
fhad1,8.258478080875976
fhdc1,8.251853275506539
fhip1a,8.272065201434343
fhip1b,8.276281783288363
fhip2a,8.257714713527406
fhip2b,8.273741911432177
fhit,8.266039945131265
fhl1,8.25589308164982
fhl2,8.287157935641185
fhl3,8.306525038656744
fhl5,8.264435451939722
fhod1,8.309144834085192
fhod3,8.235995264857147
fibcd1,8.344462202490474
fibin,8.267707552116237
fibp,8.26628388139023
ficd,8.287237235468355
fig4,8.265710581963072
figla,8.250514879996578
fign,8.263269603252969
fignl1,8.26121897746322
fignl2,8.30565247942838
filip1,8.249358124956625
filip1l,8.234730477498912
fip1l1,8.277103820280315
firrm,8.236815037205124
fis1,8.264708579654823
fitm1,8.269855362337077
fitm2,8.267579617053158
fiz1,8.240062388701292
fjx1,8.259333243935945
fkbp10,8.263183839050152
fkbp14,8.258555653661212
fkbp15,8.264234558467814
fkbp1a,8.261976663934984
fkbp1b,8.287051289591226
fkbp1c,8.261455001778637
fkbp3,8.249982675101204
fkbp4,8.257077545749896
fkbp5,8.261108383778035
fkbp6,8.261250983444416
fkbp7,8.247729561529615
fkbp8,8.301776285847277
fkbp9,8.253064492705535
fkrp,8.262216221142895
fktn,8.263910360853647
flacc1,8.261891357411322
flad1,8.25983742716014
flcn,8.257174039951213
flg,8.250168826809055
flg2,8.23085579927129
fli1,8.224565152988234
flii,8.268431492042584
flna,8.234919712517279
flnb,8.258242307831594
flnc,8.272108545893207
flot1,8.284808968080377
flot2,8.256658668892124
flrt1,8.263136344962508
flrt2,8.263407837809446
flrt3,8.401834701693849
flt1,8.303845213366825
flt3,8.233216095597532
flt3lg,8.262428117892847
flt4,8.261514294536797
flvcr1,8.30704243795488
flvcr2,8.262056883049818
flywch1,8.278367583340618
flywch2,8.258887583538872
fmc1_luc7l2,8.277048241586304
fmn1,8.261494467942708
fmn2,8.249348106221609
fmnl1,8.266896821802238
fmnl2,8.30018775075348
fmnl3,8.260024195229219
fmo1,8.28165002983823
fmo2,8.26819393331992
fmo3,8.203650253634235
fmo4,8.247501821813954
fmo5,8.206088424806246
fmod,8.259006186384445
fmr1,8.196467331460378
fmr1nb,8.247925649274066
fn1,8.250874498142785
fn3k,8.259983056734722
fn3krp,8.23601470499289
fnbp1,8.253034228303182
fnbp1l,8.222263923877776
fnbp4,8.23932663737834
fndc1,8.254066824417118
fndc11,8.278020983621992
fndc3a,8.259833337468473
fndc3b,8.28674923225445
fndc4,8.26344501554592
fndc5,8.253934536562586
fndc7,8.267654610561587
fndc8,8.245499691002431
fndc9,8.262660079718309
fnip1,8.264508633911205
fnip2,8.263277376625714
fnta,8.26982996514634
fntb,8.213187220982894
focad,8.259292036800804
folh1,8.254215203772246
folr1,8.287696314219929
folr2,8.26220664039076
folr3,8.284583452170216
fos,8.262421794502862
fosb,8.253646779671886
fosl1,8.278908892529982
fosl2,8.262001029458965
foxa1,8.26683878056147
foxa2,8.253787861495082
foxa3,8.275359592819418
foxb1,8.259617721000598
foxb2,8.262014550529988
foxc1,8.26555668093518
foxc2,8.262737494472168
foxd1,8.248484636154638
foxd2,8.262116013566892
foxd3,8.257579455833083
foxd4,8.26333092489218
foxd4l1,8.260516768104502
foxd4l3,8.264091000001878
foxd4l4,8.3235803527136
foxd4l5,8.258160842790717
foxd4l6,8.232577133905487
foxe1,8.333486825286636
foxf1,8.28287412240935
foxf2,8.312339337868396
foxg1,8.25369393693743
foxh1,8.261994442743513
foxi1,8.31468888083768
foxi2,8.262148131053804
foxi3,8.286492351399911
foxj1,8.270348391741965
foxj2,8.253336592076785
foxj3,8.184684708006607
foxk1,8.266690075698424
foxk2,8.291346614446214
foxl1,8.269228596363723
foxl2,8.26182848365008
foxl2nb,8.257021252471379
foxm1,8.268242006052962
foxn1,8.249539239263878
foxn2,8.261966779078971
foxn3,8.250925827143226
foxn4,8.284632798400548
foxo1,8.26095262605373
foxo3,8.293613521181168
foxo3b,8.262136184896054
foxo4,8.248519681161198
foxo6,8.29810479680445
foxp1,8.264674119961294
foxp2,8.257506797168741
foxp3,8.241975265411561
foxp4,8.268821480505862
foxq1,8.254220356249956
foxr1,8.272475377916212
foxr2,8.257289825141516
foxred1,8.312750590293597
foxred2,8.263573030352678
foxs1,8.264487242098062
fpgs,8.280735821468078
fpgt,8.261749675964559
fpr1,8.261955461669139
fpr2,8.262046530308503
fpr3,8.261068536059247
fra10ac1,8.258035691450738
fras1,8.262057740346036
frem1,8.271508086587055
frem2,8.280779316004987
frem3,8.281065633421193
frey1,8.262090185764581
frg1,8.285058311245361
frg2,8.279040690959
frg2b,8.248804123259807
frg2c,8.26725739890366
frk,8.255176029118825
frmd1,8.214501835475259
frmd3,8.267588017134988
frmd4a,8.262774764303886
frmd4b,8.286122335551031
frmd5,8.267028373807888
frmd6,8.269721829518964
frmd7,8.253121666798833
frmd8,8.272806338692698
frmpd1,8.309991077633976
frmpd2,8.260835039720854
frmpd3,8.264745325764224
frmpd4,8.256664319008891
frrs1,8.272278402719687
frrs1l,8.260677914875558
frs2,8.262620025293186
frs3,8.27004331095568
fry,8.25691607167804
fryl,8.262598212950648
frzb,8.262227467183832
fsbp,8.262016512190963
fscb,8.252999064767423
fscn1,8.28835246117751
fscn2,8.274399222070405
fscn3,8.26159058047729
fsd1,8.271386753193125
fsd1l,8.247088043068297
fsd2,8.305174260399761
fshb,8.258169302808517
fshr,8.255525561686127
fsip1,8.29426467054458
fsip2,8.25437956125416
fst,8.261041989356189
fstl1,8.255803642079943
fstl3,8.25705732490452
fstl4,8.2608187130961
fstl5,8.261936234811165
ftcd,8.27174008208175
ftcdnl1,8.255435503461145
fth1,8.259426557367226
fthl17,8.25995347477878
ftl,8.26192315273484
ftmt,8.276157496084135
fto,8.266173503858884
ftsj1,8.299436888908183
ftsj3,8.293386834877156
fubp1,8.283452754672819
fubp3,8.259414592684793
fuca1,8.214300553224223
fuca2,8.269495265742448
fundc1,8.276263452911452
fundc2,8.269013114172523
fuom,8.25311783469926
furin,8.292188600305343
fus,8.265346677752154
fut1,8.222803374087665
fut10,8.264472587190243
fut11,8.264520049303442
fut2,8.265756182784468
fut3,8.27800493273606
fut4,8.279027198762446
fut5,8.262995920954054
fut6,8.256435541193827
fut7,8.244273721414316
fut8,8.307877627194474
fut9,8.256634176472879
fuz,8.260307768562795
fxn,8.259986312125177
fxr1,8.234401103383753
fxr2,8.31277078377428
fxyd1,8.25827407349222
fxyd2,8.23762788067911
fxyd3,8.267101994324571
fxyd4,8.248151684450365
fxyd5,8.28746461292986
fxyd6,8.26016221010958
fxyd6_fxyd2,8.279579017236166
fxyd7,8.260396681398579
fyb1,8.262635588996028
fyb2,8.249273106969083
fyco1,8.267132647531394
fyn,8.154206586915878
fyttd1,8.267961717307525
fzd1,8.241008387372993
fzd10,8.220210324529592
fzd2,8.262529596673149
fzd3,8.249777634619958
fzd4,8.239592503236976
fzd5,8.262302133829742
fzd6,8.263745543488485
fzd7,8.261900110610906
fzd8,8.263730253008667
fzd9,8.248410746095262
fzr1,8.260827977424215
g0s2,8.26235978224852
g2e3,8.26471490396999
g3bp1,8.260619689929916
g3bp2,8.25921144934908
g6pc1,8.260300808070674
g6pc2,8.261517630636467
g6pc3,8.259836978442022
g6pd,8.31769396308636
gaa,8.274855284467872
gab1,8.274643451052393
gab2,8.262903798287885
gab3,8.26115328587146
gab4,8.261939235122265
gabarap,8.254807734667105
gabarapl1,8.238134004732922
gabarapl2,8.361235195976006
gabbr1,8.174105390438918
gabbr2,8.24828091550344
gabpa,8.329801604733786
gabpb1,8.281061959926312
gabpb2,8.255023628456664
gabra1,8.25365756086322
gabra2,8.261075762569986
gabra3,8.277744798841375
gabra4,8.265654161903532
gabra5,8.202741884903899
gabra6,8.269222606577896
gabrb1,8.286180128021037
gabrb2,8.202864543512796
gabrb3,8.230835887250798
gabrd,8.261821755211232
gabre,8.238909119461564
gabrg1,8.267322990023125
gabrg2,8.298105234661694
gabrg3,8.26900229510545
gabrp,8.258841221726275
gabrq,8.254927641065056
gabrr1,8.255897804952244
gabrr2,8.277307775749442
gabrr3,8.266400700948436
gad1,8.268250163956816
gad2,8.265783558749613
gadd45a,8.262779588684925
gadd45b,8.259730376518988
gadd45g,8.247420377003442
gadd45gip1,8.24667131241518
gadl1,8.260672068150868
gage1,8.255644394818804
gage10,8.269351269627634
gage12j,8.263455516538055
gage13,8.201860671917336
gage2a,8.26249503732673
gage2e,8.259150657788917
gak,8.21767376240603
gal,8.252625740707208
gal3st1,8.261540694032588
gal3st2,8.262037095247745
gal3st3,8.254080349046523
gal3st4,8.274658087396924
galc,8.25914625999446
gale,8.284846097002122
galk1,8.266187455788742
galk2,8.246485583301896
galm,8.263732423975751
galns,8.274989125015013
galnt1,8.28390914087824
galnt10,8.24138796551209
galnt11,8.25737199544733
galnt12,8.303545426251624
galnt13,8.265047754982117
galnt14,8.240433060814604
galnt15,8.260600799143727
galnt16,8.258830484090176
galnt17,8.252247540858995
galnt18,8.302688164246854
galnt2,8.276837923726545
galnt3,8.250460227436626
galnt4,8.261215297706665
galnt5,8.218901118700826
galnt6,8.29199463182082
galnt7,8.259929595566229
galnt8,8.262002506135598
galnt9,8.249598130436064
galntl5,8.280934004735085
galntl6,8.27973444452176
galp,8.237725029003252
galr1,8.265072346027054
galr2,8.242282829390382
galr3,8.26242904220142
galt,8.237198762172403
gamt,8.264161184448772
gan,8.254157674246125
ganab,8.254046459838639
ganc,8.263650853295625
gap43,8.273642904375633
gapdh,8.23241430235209
gapdhs,8.261876573897412
gapt,8.261657546583843
gapvd1,8.262406088233792
gar1,8.262684689894286
garem1,8.265144576507442
garem2,8.283590794228864
garin1a,8.264499176585037
garin1b,8.268345000382192
garin2,8.259681377654553
garin3,8.345001098131258
garin4,8.261964001727238
garin5a,8.256030954303634
garin6,8.270374488413884
garnl3,8.279236299745278
garre1,8.250753778052937
gars1,8.251293820435711
gart,8.262184793855639
gas1,8.262046530308503
gas2,8.25582211974731
gas2l1,8.260835413705365
gas2l2,8.286152375736414
gas2l3,8.213778679374913
gas6,8.260339913339955
gas7,8.269958991984247
gas8,8.262926350501079
gask1a,8.261440906765891
gask1b,8.261500538775039
gast,8.258901496453724
gata1,8.260946967563585
gata2,8.26205273992258
gata3,8.275725037390654
gata4,8.263676307774746
gata5,8.241627569210909
gata6,8.27830707591263
gatad1,8.25298564896461
gatad2a,8.26915475890772
gatad2b,8.22628147025261
gatb,8.258893410005749
gatc,8.263078432524015
gatd1,8.28035183620172
gatm,8.2662290156522
gba1,8.282882608058399
gba2,8.249253168284296
gba3,8.263973131488592
gbe1,8.253362980783576
gbf1,8.253215287754902
gbgt1,8.259898442634722
gbp1,8.282737636637728
gbp2,8.238128785889755
gbp3,8.26198579084648
gbp4,8.25945667702839
gbp5,8.24678891075435
gbp6,8.274149760298503
gbp7,8.289470954624488
gbx1,8.311514805838332
gbx2,8.262937973085302
gc,8.257073765688313
gca,8.261155222045062
gcat,8.251579667148265
gcc1,8.262806327030463
gcc2,8.249115353686681
gcdh,8.261221459712349
gcfc2,8.25920479537
gcg,8.237003456935621
gcgr,8.236850923752787
gch1,8.330675870306901
gck,8.263849605825591
gckr,8.254777467811332
gclc,8.268316239514272
gclm,8.282123894658096
gcm1,8.264732140326517
gcm2,8.26459403942607
gcn1,8.264787450146114
gcna,8.264638028803859
gcnt1,8.258076082225202
gcnt2,8.289118530055626
gcnt3,8.267998043480436
gcnt4,8.261914902696748
gcom1,8.261905435228439
gcsam,8.24835003522235
gcsaml,8.255392787703649
gcsaml_as1,8.257941976381108
gcsh,8.264553676440157
gda,8.245970287646909
gdap1,8.301124470278955
gdap1l1,8.264156790400218
gdap2,8.243890433805841
gde1,8.244025262571883
gdf1,8.32279181627818
gdf10,8.257497090817838
gdf11,8.301735020616809
gdf15,8.243215163862587
gdf2,8.265285878297707
gdf3,8.259629975225337
gdf5,8.256245397204175
gdf6,8.263510398429736
gdf7,8.264055760135966
gdf9,8.330272761804798
gdi1,8.251100384533792
gdi2,8.26173680566022
gdnf,8.272205084003334
gdpd1,8.280091054607427
gdpd2,8.281094890031472
gdpd3,8.258849962665833
gdpd4,8.257989435846474
gdpd5,8.259841763778946
gdpgp1,8.247170274451088
gem,8.259649723465335
gemin2,8.265039204421832
gemin4,8.293890390075605
gemin5,8.276781364426785
gemin6,8.260897111868466
gemin7,8.262044167702102
gemin8,8.257729752663243
gen1,8.248323244537591
get1,8.266038757671163
get3,8.25142603845439
get4,8.254817399428303
gfap,8.259465702104855
gfer,8.276932063310882
gfi1,8.262236051956922
gfi1b,8.268347138900532
gfm1,8.263796545841874
gfm2,8.330009269755685
gfod1,8.248210971042143
gfod2,8.238285205867935
gfpt1,8.268834234371019
gfpt2,8.241028831468839
gfra1,8.251564140140495
gfra2,8.268080323813951
gfra3,8.261084484407954
gfra4,8.266915888578762
gfral,8.223956759951324
gfus,8.261947103387616
gfy,8.267165047942802
gga1,8.261324458683871
gga2,8.277993052740856
gga3,8.261277264380853
ggact,8.247663074634183
ggct,8.259329651488454
ggcx,8.256536859417848
ggh,8.240504740847596
ggn,8.260054218099468
ggnbp2,8.245631199307416
ggps1,8.268198069690419
ggt1,8.274366948661614
ggt2p,8.261147146346714
ggt5,8.239503704868026
ggt6,8.352825370703922
ggt7,8.247618665668956
ggtlc1,8.2610500987009
ggtlc2,8.269709661926093
gh1,8.256571573095806
gh2,8.239819563778523
ghdc,8.280889221921337
ghitm,8.261761931696606
ghr,8.254747784376994
ghrh,8.27605218641886
ghrhr,8.252685118024056
ghrl,8.269293999821638
ghsr,8.257844786763007
gid4,8.242363661990364
gid8,8.285305982941965
gigyf1,8.267548813427986
gigyf2,8.261145598254123
gimap1,8.271218049114431
gimap2,8.322810944586687
gimap4,8.260206640239051
gimap5,8.261244895213922
gimap6,8.263892987203082
gimap7,8.247459072672346
gimap8,8.279438147480853
gimd1,8.262250546438288
gin1,8.270295163800478
ginm1,8.269751774387405
gins1,8.273875159970682
gins2,8.246970732061627
gins3,8.306922952581912
gins4,8.250642866050303
gip,8.25226588243351
gipc1,8.260646804128744
gipc2,8.249098952931453
gipc3,8.298286877026044
gipr,8.311830471974726
git1,8.259933596882634
git2,8.26655347538697
gja1,8.268930162394751
gja10,8.26362734877415
gja3,8.26313811570464
gja4,8.260043318726744
gja5,8.266426075809013
gja8,8.23743431169043
gja9,8.262154624059884
gjb1,8.261298023646736
gjb2,8.261480003774944
gjb3,8.29784530137918
gjb4,8.249224559377412
gjb5,8.239072670729255
gjb6,8.261893513196945
gjb7,8.250998315793682
gjc1,8.261893240139228
gjc2,8.262730422610367
gjc3,8.263240205981422
gjd2,8.217700145507875
gjd3,8.257843935282505
gjd4,8.25516626658801
gje1,8.257769261755055
gk,8.266671549927706
gk2,8.261358040850473
gk5,8.312136254544196
gkap1,8.26660044251424
gkn1,8.255234114267546
gkn2,8.26460614831135
gla,8.25833241879471
glb1,8.328263196649514
glb1l,8.26290136034309
glb1l2,8.25899310016027
glb1l3,8.264718688785903
glcci1,8.256501749491825
glce,8.262944637791206
gldc,8.253710373831327
gldn,8.228959846700846
gle1,8.253400361269735
glg1,8.264800919831995
gli1,8.257800578069169
gli2,8.274605035977082
gli3,8.265991859557795
gli4,8.25474797886884
glipr1,8.256910353805916
glipr1l1,8.25987937997811
glipr1l2,8.254676920580662
glipr2,8.261976212868724
glis1,8.261927078248851
glis2,8.260807270406792
glis3,8.267092278133026
glmn,8.264677980504034
glmp,8.270976577181857
glo1,8.271247575564352
glod4,8.258250793081169
glod5,8.271202000789065
glp1r,8.262191709524553
glp2r,8.260921184435494
glra1,8.287060305749684
glra2,8.240026273634482
glra3,8.243912936970766
glra4,8.264959380545626
glrb,8.26104214068003
glrx,8.267251026041555
glrx2,8.172420650061659
glrx3,8.253181388560899
glrx5,8.263155836646176
gls,8.269645932963254
gls2,8.27394786300626
glt1d1,8.25527976744273
glt6d1,8.254020503588244
glt8d1,8.26104215119003
glt8d2,8.299824522925066
gltp,8.262937567019405
gltpd2,8.263081613562221
glud1,8.262548572427198
glud2,8.260555074462301
glul,8.290837499901443
glyat,8.262194781045627
glyatl1,8.309717443398005
glyatl1b,8.254101373435208
glyatl2,8.283880991636316
glyatl3,8.256770029027045
glyctk,8.247166765641536
glyr1,8.270662739237803
gm2a,8.265494404331116
gmcl1,8.289576885967227
gmcl2,8.261928261550972
gmds,8.236355471346203
gmeb1,8.249679756258622
gmeb2,8.276489274247375
gmfb,8.262057861169875
gmfg,8.264148084332867
gmip,8.286319623675213
gml,8.382608709658093
gmnc,8.249724613696523
gmnn,8.264322608174508
gmppa,8.288210440660958
gmppb,8.26069891189023
gmpr,8.272490958306458
gmpr2,8.24413413735236
gmps,8.307502123737356
gna11,8.261885960732823
gna12,8.196399430793475
gna13,8.26064009717195
gna14,8.265862409875357
gna15,8.262501003581338
gnai1,8.264908251513878
gnai2,8.26366124504684
gnai3,8.26121282220226
gnal,8.26898350354582
gnao1,8.262061133583938
gnaq,8.229585425588587
gnas,8.275054247703276
gnat1,8.28042557342687
gnat3,8.274478789413
gnaz,8.247676911809958
gnb1,8.260120306287499
gnb1l,8.261850318252606
gnb2,8.26063580701276
gnb3,8.261215036509173
gnb4,8.260921824033108
gnb5,8.201567631875673
gne,8.235204930002006
gng11,8.262813867394861
gng12,8.258493186514118
gng13,8.263886958674853
gng2,8.24749641825608
gng4,8.268099288683647
gng5,8.279161421916625
gng7,8.289846327348851
gng8,8.261545829056537
gngt1,8.264129891298106
gngt2,8.262326044559051
gnl1,8.283953550138795
gnl2,8.26217710364759
gnl3,8.280695645869763
gnl3l,8.2403433680169
gnly,8.258497821342958
gnmt,8.248397271884691
gnpat,8.26727366519978
gnpda1,8.264011235373705
gnpda2,8.263724444605113
gnpnat1,8.261762752361298
gnptab,8.26358254501234
gnptg,8.263608789827652
gnrh1,8.262546862987726
gnrh2,8.262382610676154
gnrhr,8.271453446872366
gns,8.26084375720819
golga1,8.261775384386222
golga2,8.274005288477902
golga3,8.299976223228214
golga4,8.262031526768821
golga5,8.268269644079924
golga6a,8.258275644131952
golga6b,8.25110548978329
golga6c,8.261180219515929
golga6d,8.333986616259956
golga6l1,8.26165087236654
golga6l10,8.262948881608189
golga6l2,8.270236112337624
golga6l22,8.262046530308503
golga6l4,8.26296946000998
golga6l6,8.267452079216762
golga6l7,8.262077565954055
golga6l9,8.238684617009095
golga7,8.242694249746386
golga7b,8.261290605510174
golga8a,8.263645243349778
golga8b,8.265535998213343
golga8f,8.26080280622885
golga8g,8.262112608123765
golga8h,8.273616629985032
golga8j,8.27556808015564
golga8k,8.234737216304879
golga8m,8.266595882561017
golga8n,8.293072700236493
golga8o,8.262336863493237
golga8q,8.293077344125976
golga8r,8.29737568774217
golga8s,8.259918694259264
golga8t,8.261257127313483
golgb1,8.27171830202098
golim4,8.248674719248244
golm1,8.271673112605512
golm2,8.287831027220701
golph3,8.277059993332108
golph3l,8.27084355492463
golt1a,8.26664019717665
golt1b,8.26294661507489
gon4l,8.256234882804149
gopc,8.21816056201419
